timestamp,gender,benefits,location,work_arrangement,employee_count ,position,level,experience,lang_tool,salary_currency,salary
2/1/2023 16:57:33,unknownm,"Meal card, Road/fuel assistance, Supplementary health insurance",Turkey,Office,51-150,Fullstack Developer / Engineer,Senior,5-9 Years,"Javascript / Typescript and  related frameworks, PHP, SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,30.001 - 37.000
2/1/2023 17:00:38,female,"Meal card, Gym membership/discount, Supplementary health insurance, Leaandon certain days",Turkey,Hybrid,601-1.000,Fullstack Developer / Engineer,Senior,3-5 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL",TRY,45.001 - 55.000
2/1/2023 17:05:16,male,"Meal card, Gift vouchers on special occasions, Company telephone, Supplementary health insurance, Leaandon certain days, Life insurance",Turkey,Remote,151-300,Fullstack Developer / Engineer,Senior,9-12 Years,"Java and related frameworks, Javascript / Typescript and  related frameworks, SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,45.001 - 55.000
2/1/2023 17:21:17,female,"Meal card, Gift vouchers on special occasions, Food aid, Education funds, Supplementary health insurance, Leaandon certain days",Turkey,Remote,301-600,Fullstack Developer / Engineer,Senior,9-12 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks",TRY,45.001 - 55.000
2/1/2023 17:38:28,male,"Road/fuel assistance, Food aid, Education funds, Supplementary health insurance, Medical leave",Turkey,Hybrid,151-300,Fullstack Developer / Engineer,Junior,1-3 Years,"Java and related frameworks, Javascript / Typescript and  related frameworks",TRY,37.001 - 45.000
2/1/2023 17:51:51,male,Gift vouchers on special occasions,Turkey,Office,301-600,Fullstack Developer / Engineer,Senior,12 Years and Older,Java and related frameworks,TRY,55.001 - 70.000
2/1/2023 18:19:50,male,"Road/fuel assistance, Gym membership/discount, Gift vouchers on special occasions, Company telephone, Education funds, Leaandon certain days, Retirement planning services",Abroad,Hybrid,51-150,Fullstack Developer / Engineer,Senior,12 Years and Older,"SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, No-code / Low-code tools",EUR,100.001 - 130.000
2/1/2023 18:20:32,male,"Meal card, Road/fuel assistance, Supplementary health insurance",Turkey,Hybrid,1.000-5.000,Fullstack Developer / Engineer,Junior,0-1 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks",TRY,20.001 - 25.000
2/1/2023 18:30:24,female,"Meal card, Road/fuel assistance, Supplementary health insurance",Turkey,Hybrid,1.000-5.000,Fullstack Developer / Engineer,Mid,3-5 Years,C# / .NET Framework,TRY,25.001 - 30.000
2/1/2023 18:33:46,male,"Meal card, Road/fuel assistance, Gift vouchers on special occasions, Company telephone, Education funds, Supplementary health insurance, Retirement planning services",Turkey,Hybrid,1.000-5.000,Fullstack Developer / Engineer,Senior,5-9 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, Cloud tools ( AWS, Azure, GCP etc), SQL, NoSQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, MS Office",TRY,45.001 - 55.000
2/1/2023 18:37:25,male,"Meal card, Road/fuel assistance, Education funds, Supplementary health insurance, Leaandon certain days",Turkey,Remote,10.000 and Older,Fullstack Developer / Engineer,Senior,5-9 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL, NoSQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman",TRY,45.001 - 55.000
2/1/2023 18:48:36,male,,Abroad,Remote,301-600,Fullstack Developer / Engineer,Junior,1-3 Years,"Javascript / Typescript and  related frameworks, PHP, Flutter, SQL, NoSQL",USD,30.001 - 37.000
2/1/2023 18:48:54,male,,Turkey,Office,1-50,Fullstack Developer / Engineer,Junior,0-1 Years,"C# / .NET Framework, Java and related frameworks, Javascript / Typescript and  related frameworks, Cloud tools ( AWS, Azure, GCP etc), SQL, Docker / containerd / Hyper-V / LXC / Podman, Linux, MS Office",TRY,10.001 - 15.000
2/1/2023 18:54:30,male,"Meal card, Employee stock options, Leaandon certain days",Turkey,Hybrid,1-50,Fullstack Developer / Engineer,Mid,3-5 Years,Javascript / Typescript and  related frameworks,USD,55.001 - 70.000
2/1/2023 19:24:19,male,"Leaandon certain days",Abroad,Remote,1-50,Fullstack Developer / Engineer,Mid,1-3 Years,"Javascript / Typescript and  related frameworks, Python / R, SQL, NoSQL, Linux",USD,25.001 - 30.000
2/1/2023 19:28:14,male,,Abroad,Remote,51-150,Fullstack Developer / Engineer,Mid,1-3 Years,"Javascript / Typescript and  related frameworks, Jira / Asana / Trello / Bitrix24 and  similar PM tools",GBP,45.001 - 55.000
2/1/2023 19:30:11,male,"Meal card, Road/fuel assistance, Life insurance",Turkey,Hybrid,1.000-5.000,Fullstack Developer / Engineer,Mid,3-5 Years,"C# / .NET Framework, Java and related frameworks, SQL, DevOps tools, Docker / containerd / Hyper-V / LXC / Podman",TRY,37.001 - 45.000
2/1/2023 19:37:29,male,"Meal card, Supplementary health insurance",Turkey,Hybrid,10.000 and Older,Fullstack Developer / Engineer,Junior,1-3 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL",TRY,20.001 - 25.000
2/1/2023 19:52:13,male,"Meal card, Road/fuel assistance, Gift vouchers on special occasions, Supplementary health insurance",Turkey,Hybrid,1.000-5.000,Fullstack Developer / Engineer,Mid,3-5 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL",TRY,20.001 - 25.000
2/1/2023 19:55:07,male,,Turkey,Remote,1-50,Fullstack Developer / Engineer,Mid,3-5 Years,"Javascript / Typescript and  related frameworks, PHP, SQL",USD,30.001 - 37.000
2/1/2023 20:18:36,male,"Meal card, Supplementary health insurance, Life insurance",Turkey,Hybrid,10.000 and Older,Fullstack Developer / Engineer,Junior,1-3 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks",TRY,20.001 - 25.000
2/1/2023 20:23:30,male,,Abroad,Remote,51-150,Fullstack Developer / Engineer,Mid,1-3 Years,Javascript / Typescript and  related frameworks,EUR,55.001 - 70.000
2/1/2023 20:41:52,male,Meal card,Turkey,Office,151-300,Fullstack Developer / Engineer,Mid,1-3 Years,"C# / .NET Framework, Java and related frameworks, Javascript / Typescript and  related frameworks",TRY,25.001 - 30.000
2/1/2023 20:42:33,male,"Meal card, Road/fuel assistance, Supplementary health insurance",Turkey,Remote,601-1.000,Fullstack Developer / Engineer,Junior,0-1 Years,"Javascript / Typescript and  related frameworks, SQL",TRY,10.001 - 15.000
2/1/2023 20:43:07,lgbt,"Meal card, Gym membership/discount, Gift vouchers on special occasions, Company vehicle, Company telephone, Food aid",Abroad,Remote,301-600,Fullstack Developer / Engineer,Senior,3-5 Years,Java and related frameworks,USD,85.001 - 100.000
2/1/2023 20:50:11,female,"Meal card, Road/fuel assistance, Gym membership/discount, Education funds, Supplementary health insurance, Life insurance",Turkey,Hybrid,151-300,Fullstack Developer / Engineer,Mid,3-5 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL",TRY,18.001 - 20.000
2/1/2023 20:54:18,male,"Meal card, Gift vouchers on special occasions, Company telephone, Supplementary health insurance, Leaandon certain days, Retirement planning services",Turkey,Remote,1.000-5.000,Fullstack Developer / Engineer,Mid,1-3 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL",TRY,25.001 - 30.000
2/1/2023 20:54:20,male,"Meal card, Road/fuel assistance, Education funds, Supplementary health insurance, Leaandon certain days, Life insurance, Retirement planning services, Unemployment insurance",Turkey,Remote,1.000-5.000,Fullstack Developer / Engineer,Senior,12 Years and Older,"Java and related frameworks, SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,55.001 - 70.000
2/1/2023 21:01:26,female,"Meal card, Road/fuel assistance, Education funds, Supplementary health insurance, Life insurance, Retirement planning services",Turkey,Hybrid,1.000-5.000,Fullstack Developer / Engineer,Junior,1-3 Years,"C# / .NET Framework, Java and related frameworks, SQL, DevOps tools, MS Office",TRY,20.001 - 25.000
2/1/2023 21:06:32,male,"Meal card, Supplementary health insurance",Turkey,Remote,601-1.000,Fullstack Developer / Engineer,Senior,12 Years and Older,"C# / .NET Framework, Javascript / Typescript and  related frameworks, Flutter, SQL",TRY,25.001 - 30.000
2/1/2023 21:07:17,male,"Meal card, Gym membership/discount, Gift vouchers on special occasions, Company telephone, Food aid, Education funds, Employee stock options, Leaandon certain days, Retirement planning services",Abroad,Hybrid,5.000-10.000,Fullstack Developer / Engineer,Mid,1-3 Years,"Java and related frameworks, Javascript / Typescript and  related frameworks, Cloud tools ( AWS, Azure, GCP etc), SQL, Docker / containerd / Hyper-V / LXC / Podman",EUR,70.001 - 85.000
2/1/2023 21:08:02,male,"Meal card, Road/fuel assistance, Gym membership/discount, Company telephone, Supplementary health insurance, Life insurance, Medical leave",Turkey,Remote,1.000-5.000,Fullstack Developer / Engineer,Junior,0-1 Years,"C# / .NET Framework, SQL",TRY,15.001 - 18.000
2/1/2023 21:20:59,male,"Meal card, Gym membership/discount, Supplementary health insurance, Leaandon certain days",Turkey,Hybrid,151-300,Fullstack Developer / Engineer,Junior,0-1 Years,"Javascript / Typescript and  related frameworks, Golang, SQL",TRY,20.001 - 25.000
2/1/2023 21:23:54,male,"Meal card, Education funds, Supplementary health insurance, Leaandon certain days",Turkey,Hybrid,301-600,Fullstack Developer / Engineer,Mid,3-5 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL, NoSQL, DevOps tools",TRY,30.001 - 37.000
2/1/2023 21:57:36,female,"Meal card, Road/fuel assistance, Gym membership/discount, Supplementary health insurance",Turkey,Hybrid,10.000 and Older,Fullstack Developer / Engineer,Mid,3-5 Years,"C# / .NET Framework, Java and related frameworks, SQL",TRY,25.001 - 30.000
2/1/2023 21:59:32,unknownm,"Meal card, Food aid, Leaandon certain days, Medical leave",Turkey,Hybrid,1-50,Fullstack Developer / Engineer,Junior,0-1 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL, NoSQL",TRY,15.001 - 18.000
2/1/2023 23:53:07,male,Meal card,Turkey,Remote,1-50,Fullstack Developer / Engineer,Junior,1-3 Years,C# / .NET Framework,TRY,20.001 - 25.000
2/2/2023 1:33:05,female,,Turkey,Remote,1-50,Fullstack Developer / Engineer,Junior,1-3 Years,Python / R,TRY,10.001 - 15.000
2/2/2023 2:03:10,male,Meal card,Turkey,Hybrid,10.000 and Older,Fullstack Developer / Engineer,Senior,3-5 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, Cloud tools ( AWS, Azure, GCP etc), SQL, NoSQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes",TRY,30.001 - 37.000
2/2/2023 2:37:52,male,"Meal card, Supplementary health insurance, Employee stock options",Turkey,Remote,1-50,Fullstack Developer / Engineer,Mid,1-3 Years,"Javascript / Typescript and  related frameworks, Figma / XD and  other design tools, Cloud tools ( AWS, Azure, GCP etc), NoSQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes",TRY,30.001 - 37.000
2/2/2023 3:26:26,male,"Meal card, Road/fuel assistance, Education funds",Turkey,Hybrid,1-50,Fullstack Developer / Engineer,Mid,1-3 Years,"C# / .NET Framework, Java and related frameworks, SQL, NoSQL",TRY,18.001 - 20.000
2/2/2023 7:27:19,male,"Meal card, Company telephone",Turkey,Remote,1-50,Fullstack Developer / Engineer,Junior,0-1 Years,"C# / .NET Framework, SQL",TRY,30.001 - 37.000
2/2/2023 7:45:27,male,Meal card,Turkey,Hybrid,1-50,Fullstack Developer / Engineer,Junior,0-1 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL",TRY,15.001 - 18.000
2/2/2023 8:14:53,male,Road/fuel assistance,Turkey,Hybrid,1-50,Fullstack Developer / Engineer,Mid,3-5 Years,PHP,TRY,20.001 - 25.000
2/2/2023 8:32:36,male,"Meal card, Leaandon certain days",Turkey,Hybrid,1-50,Fullstack Developer / Engineer,Mid,5-9 Years,"Javascript / Typescript and  related frameworks, PHP, Cloud tools ( AWS, Azure, GCP etc), SQL, Linux, Adobe CC tools, MS Office",TRY,20.001 - 25.000
2/2/2023 9:56:14,female,"Meal card, Supplementary health insurance",Turkey,Remote,151-300,Fullstack Developer / Engineer,Mid,1-3 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL, NoSQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, MS Office",TRY,15.001 - 18.000
2/2/2023 10:05:01,male,"Meal card, Supplementary health insurance",Turkey,Remote,1.000-5.000,Fullstack Developer / Engineer,Senior,5-9 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL",TRY,37.001 - 45.000
2/2/2023 10:28:15,male,Meal card,Turkey,Remote,1-50,Fullstack Developer / Engineer,Mid,3-5 Years,PHP,TRY,15.001 - 18.000
2/2/2023 10:54:00,unknownm,"Road/fuel assistance, Gift vouchers on special occasions",Turkey,Office,1-50,Fullstack Developer / Engineer,Junior,1-3 Years,"Java and related frameworks, Flutter",TRY,20.001 - 25.000
2/2/2023 11:19:51,male,"Meal card, Company telephone, Leaandon certain days",Turkey,Hybrid,1-50,Fullstack Developer / Engineer,Junior,1-3 Years,"PHP, Flutter",TRY,10.001 - 15.000
2/2/2023 12:28:55,male,"Company telephone, Employee stock options, Leaandon certain days",Abroad,Remote,1-50,Fullstack Developer / Engineer,Mid,1-3 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, Docker / containerd / Hyper-V / LXC / Podman",GBP,45.001 - 55.000
2/2/2023 13:56:11,male,,Turkey,Office,1-50,Fullstack Developer / Engineer,Junior,1-3 Years,"Javascript / Typescript and  related frameworks, PHP",TRY,10.001 - 15.000
2/2/2023 16:06:05,female,"Education funds, Medical leave",Turkey,Office,1-50,Fullstack Developer / Engineer,Junior,0-1 Years,"C# / .NET Framework, SQL, Docker / containerd / Hyper-V / LXC / Podman",TRY,0-5.000
2/2/2023 17:49:46,male,Meal card,Turkey,Remote,1.000-5.000,Fullstack Developer / Engineer,Junior,0-1 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL",TRY,25.001 - 30.000
2/2/2023 19:42:00,male,"Meal card, Road/fuel assistance",Turkey,Remote,1-50,Fullstack Developer / Engineer,Mid,1-3 Years,"Javascript / Typescript and  related frameworks, NoSQL",TRY,30.001 - 37.000
2/2/2023 19:59:31,male,"Meal card, Road/fuel assistance, Education funds, Supplementary health insurance, Workers compensation",Turkey,Remote,1.000-5.000,Fullstack Developer / Engineer,Mid,1-3 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL, DevOps tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, Linux",TRY,25.001 - 30.000
2/2/2023 21:32:25,male,Supplementary health insurance,Turkey,Hybrid,1.000-5.000,Fullstack Developer / Engineer,Mid,3-5 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL",EUR,25.001 - 30.000
2/2/2023 21:41:18,female,"Meal card, Gift vouchers on special occasions, Education funds, Supplementary health insurance",Turkey,Remote,1.000-5.000,Fullstack Developer / Engineer,Mid,3-5 Years,"Javascript / Typescript and  related frameworks, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,20.001 - 25.000
1/31/2023 21:42:08,male,Supplementary health insurance,Turkey,Office,1-50,Game Developer / Engineer,Mid,1-3 Years,C# / .NET Framework,TRY,18.001 - 20.000
1/31/2023 23:12:52,male,"Meal card, Company telephone",Turkey,Hybrid,1-50,Game Developer / Engineer,Mid,1-3 Years,C# / .NET Framework,TRY,20.001 - 25.000
1/31/2023 23:21:04,male,"Supplementary health insurance, Employee stock options, Medical leave",Turkey,Office,1-50,Game Developer / Engineer,Mid,1-3 Years,C# / .NET Framework,USD,20.001 - 25.000
2/1/2023 0:18:38,male,,Turkey,Remote,1-50,Game Developer / Engineer,Mid,0-1 Years,C# / .NET Framework,TRY,0-5.000
2/1/2023 3:35:28,male,"Road/fuel assistance, Gym membership/discount, Education funds, Leaandon certain days, Retirement planning services, Workers compensation, Medical leave",Abroad,Remote,51-150,Game Developer / Engineer,Mid,1-3 Years,"C, C++, Jira / Asana / Trello / Bitrix24 and  similar PM tools",EUR,85.001 - 100.000
2/1/2023 5:19:26,male,"Supplementary health insurance, Life insurance, Retirement planning services",Abroad,Hybrid,1-50,Game Developer / Engineer,Senior,5-9 Years,"C# / .NET Framework, Python / R, C, C++, SQL, Adobe CC tools, MS Office",GBP,100.001 - 130.000
2/1/2023 7:42:30,male,,Turkey,Remote,1-50,Game Developer / Engineer,Senior,5-9 Years,C# / .NET Framework,TRY,30.001 - 37.000
2/1/2023 9:46:32,male,Company telephone,Turkey,Remote,1-50,Game Developer / Engineer,Senior,1-3 Years,C# / .NET Framework,TRY,25.001 - 30.000
2/1/2023 9:57:00,male,,Turkey,Remote,1-50,Game Developer / Engineer,Senior,1-3 Years,C# / .NET Framework,TRY,20.001 - 25.000
2/1/2023 10:06:55,male,"Meal card, Gift vouchers on special occasions, Company telephone, Supplementary health insurance, Medical leave",Turkey,Hybrid,1-50,Game Developer / Engineer,Senior,5-9 Years,C# / .NET Framework,TRY,37.001 - 45.000
2/1/2023 10:44:27,male,"Meal card, Gift vouchers on special occasions",Turkey,Hybrid,1-50,Game Developer / Engineer,Mid,1-3 Years,C# / .NET Framework,TRY,25.001 - 30.000
2/1/2023 10:48:27,lgbt,"Meal card, Road/fuel assistance, Gym membership/discount, Gift vouchers on special occasions, Company vehicle, Company telephone, Food aid, Education funds, Supplementary health insurance, Leaandon certain days, Life insurance, Retirement planning services, Medical leave",Turkey,Remote,10.000 and Older,Game Developer / Engineer,Junior,12 Years and Older,"PHP, Adobe CC tools, MS Office",RUB,85.001 - 100.000
2/1/2023 11:24:44,male,Medical leave,Turkey,Office,1-50,Game Developer / Engineer,Mid,1-3 Years,"C# / .NET Framework, Adobe CC tools, MS Office",TRY,10.001 - 15.000
2/1/2023 12:54:48,male,"Meal card, Road/fuel assistance, Gift vouchers on special occasions, Company telephone, Food aid, Education funds, Supplementary health insurance, Leaandon certain days, Life insurance, Retirement planning services, Unemployment insurance, Disability insurance, Medical leave",Abroad,Remote,301-600,Game Developer / Engineer,Junior,0-1 Years,"C, C++, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Linux",EUR,85.001 - 100.000
2/1/2023 13:32:21,male,Meal card,Turkey,Remote,1-50,Game Developer / Engineer,Junior,0-1 Years,C# / .NET Framework,TRY,10.001 - 15.000
2/1/2023 13:44:15,male,Supplementary health insurance,Abroad,Remote,1-50,Game Developer / Engineer,Mid,1-3 Years,"C# / .NET Framework, C, C++",EUR,30.001 - 37.000
2/1/2023 14:16:21,female,"Meal card, Life insurance, Retirement planning services",Turkey,Hybrid,51-150,Game Developer / Engineer,Mid,1-3 Years,C# / .NET Framework,TRY,45.001 - 55.000
2/1/2023 19:16:10,male,Food aid,Turkey,Remote,1-50,Game Developer / Engineer,Junior,0-1 Years,C# / .NET Framework,TRY,10.001 - 15.000
2/2/2023 3:10:30,male,"Meal card, Road/fuel assistance",Turkey,Remote,1-50,Game Developer / Engineer,Mid,3-5 Years,C# / .NET Framework,TRY,18.001 - 20.000
1/31/2023 21:28:31,male,,Turkey,Remote,51-150,Mobile Developer / Engineer,Junior,0-1 Years,Swift,TRY,0-5.000
1/31/2023 21:31:19,female,"Supplementary health insurance, Life insurance, Unemployment insurance",Turkey,Remote,51-150,Mobile Developer / Engineer,Mid,3-5 Years,Javascript / Typescript and  related frameworks,TRY,25.001 - 30.000
1/31/2023 21:32:26,male,"Meal card, Gym membership/discount, Retirement planning services",Turkey,Remote,1.000-5.000,Mobile Developer / Engineer,Junior,1-3 Years,Swift,TRY,20.001 - 25.000
1/31/2023 21:33:22,male,"Meal card, Supplementary health insurance",Abroad,Remote,601-1.000,Mobile Developer / Engineer,Senior,5-9 Years,"Java and related frameworks, Kotlin",EUR,45.001 - 55.000
1/31/2023 21:35:10,male,"Meal card, Education funds, Supplementary health insurance, Leaandon certain days, Life insurance, Medical leave",Turkey,Remote,601-1.000,Mobile Developer / Engineer,Mid,3-5 Years,Kotlin,TRY,37.001 - 45.000
1/31/2023 21:38:20,male,"Meal card, Supplementary health insurance",Turkey,Hybrid,151-300,Mobile Developer / Engineer,Junior,1-3 Years,Kotlin,TRY,20.001 - 25.000
1/31/2023 21:38:54,male,"Meal card, Supplementary health insurance, Leaandon certain days, Life insurance, Retirement planning services, Medical leave",Turkey,Remote,10.000 and Older,Mobile Developer / Engineer,Mid,1-3 Years,Javascript / Typescript and  related frameworks,TRY,30.001 - 37.000
1/31/2023 21:41:01,female,"Meal card, Gift vouchers on special occasions, Education funds, Supplementary health insurance, Leaandon certain days",Turkey,Remote,151-300,Mobile Developer / Engineer,Mid,1-3 Years,"Kotlin, Flutter, Swift, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,18.001 - 20.000
1/31/2023 21:41:40,male,,Turkey,Remote,1-50,Mobile Developer / Engineer,Junior,0-1 Years,Swift,TRY,15.001 - 18.000
1/31/2023 21:42:08,male,"Meal card, Leaandon certain days",Turkey,Remote,51-150,Mobile Developer / Engineer,Junior,0-1 Years,Kotlin,TRY,15.001 - 18.000
1/31/2023 21:43:12,male,,Abroad,Remote,51-150,Mobile Developer / Engineer,Junior,0-1 Years,Flutter,USD,8.507 - 10.000
1/31/2023 21:43:59,male,"Meal card, Supplementary health insurance",Turkey,Remote,601-1.000,Mobile Developer / Engineer,Mid,3-5 Years,Javascript / Typescript and  related frameworks,TRY,20.001 - 25.000
1/31/2023 21:47:40,male,"Leaandon certain days",Turkey,Remote,1-50,Mobile Developer / Engineer,Junior,1-3 Years,Flutter,TRY,18.001 - 20.000
1/31/2023 21:50:25,male,Meal card,Turkey,Remote,51-150,Mobile Developer / Engineer,Junior,0-1 Years,Swift,TRY,10.001 - 15.000
1/31/2023 21:58:27,male,"Meal card, Road/fuel assistance, Company telephone, Education funds, Supplementary health insurance",Turkey,Remote,1.000-5.000,Mobile Developer / Engineer,Senior,5-9 Years,"Java and related frameworks, Kotlin",TRY,55.001 - 70.000
1/31/2023 21:59:20,male,"Meal card, Road/fuel assistance, Supplementary health insurance",Turkey,Remote,51-150,Mobile Developer / Engineer,Mid,1-3 Years,Kotlin,TRY,25.001 - 30.000
1/31/2023 22:02:29,male,"Meal card, Road/fuel assistance",Turkey,Remote,1-50,Mobile Developer / Engineer,Junior,0-1 Years,Flutter,TRY,18.001 - 20.000
1/31/2023 22:05:16,male,Meal card,Turkey,Remote,1-50,Mobile Developer / Engineer,Junior,0-1 Years,"Java and related frameworks, Kotlin",TRY,18.001 - 20.000
1/31/2023 22:11:01,male,"Meal card, Company telephone, Supplementary health insurance",Turkey,Hybrid,10.000 and Older,Mobile Developer / Engineer,Mid,1-3 Years,Kotlin,TRY,20.001 - 25.000
1/31/2023 22:11:55,male,"Meal card, Education funds, Supplementary health insurance, Leaandon certain days",Turkey,Remote,51-150,Mobile Developer / Engineer,Senior,3-5 Years,"Java and related frameworks, Kotlin",TRY,37.001 - 45.000
1/31/2023 22:13:16,male,"Meal card, Supplementary health insurance, Employee stock options, Leaandon certain days, Medical leave",Turkey,Remote,1-50,Mobile Developer / Engineer,Mid,3-5 Years,"Flutter, Python / R",USD,30.001 - 37.000
1/31/2023 22:14:08,male,"Meal card, Gift vouchers on special occasions, Supplementary health insurance, Leaandon certain days",Turkey,Remote,151-300,Mobile Developer / Engineer,Junior,0-1 Years,Flutter,TRY,18.001 - 20.000
1/31/2023 22:23:36,male,,Turkey,Office,151-300,Mobile Developer / Engineer,Senior,9-12 Years,"Kotlin, Flutter, Swift",TRY,37.001 - 45.000
1/31/2023 22:26:05,male,"Meal card, Company telephone, Supplementary health insurance, Leaandon certain days",Turkey,Remote,151-300,Mobile Developer / Engineer,Junior,0-1 Years,Swift,TRY,15.001 - 18.000
1/31/2023 22:31:39,male,"Supplementary health insurance, Leaandon certain days, Life insurance, Retirement planning services, Unemployment insurance, Disability insurance",Abroad,Remote,51-150,Mobile Developer / Engineer,Junior,1-3 Years,"Javascript / Typescript and  related frameworks, Flutter",EUR,70.001 - 85.000
1/31/2023 22:34:41,male,Meal card,Turkey,Office,1-50,Mobile Developer / Engineer,Junior,0-1 Years,Swift,TRY,10.001 - 15.000
1/31/2023 22:36:17,male,"Meal card, Road/fuel assistance, Food aid",Turkey,Hybrid,10.000 and Older,Mobile Developer / Engineer,Junior,0-1 Years,Kotlin,TRY,15.001 - 18.000
1/31/2023 22:36:20,male,"Meal card, Road/fuel assistance",Turkey,Remote,151-300,Mobile Developer / Engineer,Junior,0-1 Years,Flutter,TRY,18.001 - 20.000
1/31/2023 22:40:50,male,"Meal card, Company telephone, Supplementary health insurance, Leaandon certain days",Turkey,Remote,10.000 and Older,Mobile Developer / Engineer,Junior,0-1 Years,Kotlin,TRY,0-5.000
1/31/2023 22:45:20,male,"Meal card, Supplementary health insurance",Turkey,Hybrid,1-50,Mobile Developer / Engineer,Mid,1-3 Years,Javascript / Typescript and  related frameworks,TRY,20.001 - 25.000
1/31/2023 22:47:18,male,,Abroad,Remote,51-150,Mobile Developer / Engineer,Senior,12 Years and Older,"C# / .NET Framework, Kotlin, Swift",USD,55.001 - 70.000
1/31/2023 22:50:01,male,"Meal card, Road/fuel assistance, Supplementary health insurance",Turkey,Office,151-300,Mobile Developer / Engineer,Mid,3-5 Years,"Kotlin, Flutter, Swift",TRY,30.001 - 37.000
1/31/2023 22:53:12,male,"Meal card, Company telephone, Supplementary health insurance, Leaandon certain days",Turkey,Remote,5.000-10.000,Mobile Developer / Engineer,Senior,5-9 Years,Swift,TRY,30.001 - 37.000
1/31/2023 22:57:02,male,"Meal card, Road/fuel assistance, Life insurance",Turkey,Hybrid,1.000-5.000,Mobile Developer / Engineer,Junior,1-3 Years,Swift,TRY,20.001 - 25.000
1/31/2023 22:58:18,male,"Meal card, Company telephone, Supplementary health insurance",Turkey,Remote,1.000-5.000,Mobile Developer / Engineer,Mid,1-3 Years,"Swift, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,37.001 - 45.000
1/31/2023 22:58:55,male,"Meal card, Road/fuel assistance, Gift vouchers on special occasions, Supplementary health insurance, Life insurance",Turkey,Hybrid,601-1.000,Mobile Developer / Engineer,Mid,1-3 Years,"Java and related frameworks, Kotlin",TRY,18.001 - 20.000
1/31/2023 23:09:06,male,"Meal card, Supplementary health insurance, Leaandon certain days",Turkey,Hybrid,51-150,Mobile Developer / Engineer,Mid,1-3 Years,Flutter,TRY,18.001 - 20.000
1/31/2023 23:11:44,male,,Turkey,Remote,51-150,Mobile Developer / Engineer,Senior,5-9 Years,"Java and related frameworks, Kotlin",TRY,45.001 - 55.000
1/31/2023 23:13:48,male,"Meal card, Road/fuel assistance, Gift vouchers on special occasions, Company telephone, Supplementary health insurance, Life insurance",Turkey,Hybrid,1.000-5.000,Mobile Developer / Engineer,Mid,1-3 Years,Kotlin,TRY,20.001 - 25.000
1/31/2023 23:15:02,male,,Turkey,Hybrid,1-50,Mobile Developer / Engineer,Junior,0-1 Years,Kotlin,TRY,10.001 - 15.000
1/31/2023 23:17:13,male,"Meal card, Supplementary health insurance",Turkey,Remote,51-150,Mobile Developer / Engineer,Mid,1-3 Years,Swift,TRY,20.001 - 25.000
1/31/2023 23:18:44,female,"Meal card, Education funds, Supplementary health insurance, Leaandon certain days",Turkey,Remote,1-50,Mobile Developer / Engineer,Junior,0-1 Years,"Kotlin, Swift",USD,37.001 - 45.000
